class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
detrital,25.5,420.0,561.0,0.53,110.5,137.0,140.0,16.51,29.5,107.93,112.0,257.11,994.0
detrital,4.11,79.7,62.3,0.27,18.2,19.53,15.2,0.61,2.51,29.93,11.13,298.92,97.7
detrital,16.28,56.8,92.5,0.28,12.46,20.48,28.9,1.18,2.6,105.87,20.52,373.56,197.8
detrital,15.3,85.7,157.0,0.26,13.88,33.0,49.6,0.88,2.35,63.55,35.5,461.18,348.0
detrital,23.16,75.5,158.0,0.29,11.62,31.0,64.8,0.55,1.54,230.57,38.58,561.57,403.7
detrital,18.15,59.5,108.6,0.26,12.65,22.83,39.9,1.24,2.12,42.68,24.29,59.01,245.0
detrital,30.4,66.0,101.4,1.25,15.7,22.4,33.1,1.94,3.42,47.79,21.37,61.23,213.8
detrital,20.1,86.5,159.1,1.25,21.1,33.0,65.1,2.99,4.9,65.21,36.5,68.48,381.0
detrital,48.4,91.4,184.1,0.78,18.8,36.2,74.2,1.33,3.43,54.02,43.17,80.3,445.7
detrital,22.2,158.2,327.0,0.86,28.6,64.5,127.6,9.3,6.3,51.12,72.4,95.08,699.0
detrital,9.22,50.5,88.5,0.3,11.5,18.88,30.39,0.89,2.37,45.65,19.52,99.15,192.2
detrital,84.4,132.0,199.1,1.31,42.1,45.57,54.9,63.8,20.2,34.85,39.7,108.2,362.0
detrital,25.05,110.2,235.3,2.62,23.5,44.8,124.3,5.6,5.95,74.06,57.2,115.04,645.0
detrital,9.06,47.4,78.0,0.35,11.61,17.37,25.26,1.21,2.6,73.87,16.71,116.46,160.4
detrital,28.51,111.7,179.3,1.29,27.5,40.1,58.2,2.11,5.11,85.79,39.0,124.96,377.0
detrital,8.4,127.0,219.0,0.55,25.6,47.8,67.4,1.9,4.31,46.38,45.6,125.23,422.0
detrital,8.7,73.9,116.0,0.21,18.3,26.0,35.1,4.5,3.89,50.22,24.15,130.54,230.0
detrital,26.3,58.4,100.4,1.0,13.8,21.01,38.3,1.94,3.04,170.7,23.07,131.98,225.2
detrital,13.87,73.6,132.7,0.52,16.4,26.9,46.7,1.87,3.79,35.81,29.27,139.16,294.9
detrital,30.01,72.3,134.7,0.37,15.62,27.53,51.7,0.96,2.54,166.98,30.76,248.46,315.6
detrital,11.52,41.7,74.2,0.08,9.47,15.55,27.21,0.75,1.58,90.36,16.82,251.47,171.0
detrital,12.61,40.3,87.5,0.45,9.2,16.5,46.7,0.61,1.93,152.2,21.7,260.43,244.0
detrital,2.81,62.0,115.0,0.08,13.3,23.71,38.28,0.76,1.81,71.78,24.77,296.46,239.7
detrital,33.0,87.5,162.7,0.67,17.7,33.5,61.4,6.4,4.16,160.55,37.1,336.45,374.0
detrital,42.3,79.5,135.3,0.46,19.28,28.7,45.4,1.79,3.83,217.63,29.95,353.19,295.9
detrital,26.8,88.0,142.0,2.96,23.8,29.5,78.9,5.3,7.3,314.41,34.1,770.54,405.0
detrital,15.43,56.3,74.1,1.84,16.8,17.6,21.8,2.52,4.2,30.3,15.17,31.21,147.8
detrital,5.15,57.0,85.5,0.42,15.0,19.19,28.0,1.48,3.08,29.05,17.77,44.46,169.1
detrital,9.89,69.6,126.2,0.57,14.6,26.6,47.2,0.96,2.45,27.88,29.8,47.39,301.2
detrital,31.1,165.0,184.3,4.33,62.6,48.8,43.4,27.7,19.3,20.91,36.0,49.07,314.0
detrital,13.7,58.7,100.3,0.62,13.2,21.6,35.2,1.5,2.33,48.37,22.38,62.72,218.6
detrital,13.2,120.0,186.3,0.92,31.4,41.6,57.9,2.99,6.28,17.73,39.0,64.07,355.0
detrital,43.0,71.4,107.8,1.62,17.8,24.12,35.1,2.97,4.47,61.63,23.67,64.37,236.0
detrital,16.58,43.8,78.4,0.47,9.27,16.25,30.3,0.81,1.89,37.35,18.31,68.09,199.6
detrital,10.44,78.0,117.7,0.75,22.1,26.7,36.3,3.08,4.84,66.96,24.75,69.94,230.5
detrital,6.33,250.0,537.0,0.89,32.3,101.9,220.5,1.2,4.14,30.37,135.2,75.13,1438.0
detrital,13.53,28.2,47.1,0.17,7.57,10.08,17.09,0.99,1.54,87.88,10.73,75.99,110.8
detrital,17.62,64.5,102.7,0.59,14.8,22.84,34.8,1.32,2.67,35.8,22.85,86.62,229.7
detrital,4.38,60.2,98.8,0.16,14.2,22.1,32.0,1.0,2.29,33.76,21.82,92.09,217.2
detrital,10.15,35.3,59.4,0.13,7.43,12.58,19.04,0.77,1.39,25.57,13.48,96.5,129.9
detrital,21.3,63.1,97.5,0.58,14.6,22.2,31.0,1.42,2.92,65.03,20.64,97.5,203.4
detrital,32.5,116.0,199.5,0.64,28.6,42.3,71.0,11.8,7.24,54.5,41.4,97.85,379.0
detrital,13.1,59.2,86.7,0.76,15.5,19.5,27.7,2.6,3.68,53.18,19.5,98.13,198.0
detrital,6.55,46.4,85.3,0.59,10.68,17.46,31.73,1.14,2.3,59.03,19.16,98.55,200.0
detrital,10.34,42.6,78.3,0.15,8.58,16.5,27.67,0.82,1.51,62.77,17.93,101.76,189.7
detrital,4.32,56.2,104.0,0.23,11.8,21.33,42.4,0.79,1.95,33.56,24.66,109.13,262.9
detrital,2.52,25.54,47.1,0.18,4.04,10.06,12.52,0.18,0.57,27.81,9.88,119.13,90.4
detrital,15.9,38.7,81.2,0.55,9.03,15.52,41.4,5.0,1.98,62.04,20.47,130.07,234.1
detrital,9.63,60.4,107.7,0.57,12.51,22.15,40.6,1.42,2.64,106.45,24.65,140.84,257.0
detrital,5.94,75.3,151.3,0.2,14.7,29.5,54.0,0.6,1.86,43.11,31.1,144.64,285.0
detrital,8.13,140.8,205.4,0.26,38.9,47.3,56.6,4.23,8.76,73.36,42.6,145.92,404.0
detrital,7.46,87.4,117.7,0.44,25.2,28.2,32.0,3.68,5.93,40.57,24.5,148.43,226.0
detrital,16.86,184.5,270.1,1.3,49.5,62.7,79.9,6.34,12.58,72.44,56.2,156.2,543.0
detrital,7.2,58.9,106.2,0.44,12.2,22.7,39.1,0.67,2.06,52.32,24.63,158.78,253.5
detrital,11.65,212.0,335.9,0.93,54.2,76.6,100.1,8.54,12.33,66.45,69.9,159.67,671.0
detrital,25.42,52.8,91.5,0.42,11.71,19.91,31.8,1.17,2.47,110.07,20.65,166.04,207.7
detrital,13.02,66.6,114.0,0.66,15.4,24.5,40.8,2.57,3.19,93.04,26.1,173.46,268.3
detrital,6.54,38.0,89.4,0.39,7.02,16.56,54.1,0.47,0.92,55.58,23.29,178.07,289.0
detrital,24.8,219.3,326.4,0.84,55.0,75.9,85.9,5.8,11.93,94.15,68.0,183.93,618.0
detrital,9.26,46.0,77.6,0.16,9.85,16.74,25.11,0.71,1.98,92.89,17.01,199.78,171.6
detrital,12.6,30.6,56.5,0.61,7.54,11.53,23.8,0.55,1.25,117.75,13.33,214.68,146.0
detrital,41.9,71.9,85.0,2.24,31.7,21.1,23.6,9.23,11.9,262.95,17.06,215.48,168.2
detrital,1.99,13.4,11.91,0.22,6.33,3.17,2.43,0.7,1.39,41.93,2.12,215.66,18.58
detrital,22.67,401.0,763.0,3.61,62.3,159.8,240.6,1.57,6.32,173.37,169.1,222.97,1687.0
detrital,3.8,102.1,244.0,0.45,16.1,43.9,125.8,0.71,2.03,139.92,63.3,229.81,733.0
detrital,15.1,31.9,38.7,0.78,11.7,9.61,12.05,2.57,3.63,157.14,8.13,231.68,83.2
detrital,4.7,45.1,78.6,0.14,9.88,16.61,26.36,0.57,1.47,38.67,17.41,232.79,173.9
detrital,137.0,191.3,273.2,0.5,52.8,63.9,71.0,70.0,24.8,144.69,55.6,270.24,518.0
detrital,52.8,90.3,115.9,3.21,28.2,27.1,39.5,6.91,9.29,214.54,24.08,276.34,229.5
detrital,6.42,43.8,86.0,0.11,7.11,17.3,34.6,0.31,0.88,120.42,20.53,438.71,217.8
detrital,4.25,39.8,54.1,0.19,10.6,13.31,15.01,0.67,1.61,128.26,10.93,583.72,96.1
detrital,13.37,74.8,127.4,0.32,18.2,26.8,49.0,1.96,3.93,304.47,29.36,1250.33,301.0
detrital,31.22,55.9,68.5,2.02,20.7,17.2,20.6,5.43,7.48,12.23,14.31,29.44,134.7
detrital,21.4,96.3,147.2,0.63,22.5,33.83,45.6,1.82,3.9,23.37,30.9,33.84,298.4
detrital,15.27,78.4,113.7,0.21,23.2,26.44,38.2,4.29,6.22,21.05,24.5,44.29,239.4
detrital,5.23,116.8,162.5,0.38,32.5,39.4,48.8,3.55,7.36,19.81,34.57,49.27,328.0
detrital,22.77,72.2,111.3,1.56,19.7,25.4,37.9,1.54,3.62,33.65,24.61,53.97,240.0
detrital,17.17,46.1,86.1,0.31,9.66,17.9,35.5,0.74,1.78,28.5,20.6,62.7,213.3
detrital,13.29,66.1,106.5,0.26,14.2,24.1,33.4,1.22,2.41,23.3,23.04,66.53,224.2
detrital,11.09,66.5,104.7,0.35,15.84,23.49,32.7,1.78,3.86,23.33,22.59,68.17,219.3
detrital,12.82,32.0,51.2,0.52,8.27,11.27,19.32,0.91,1.8,30.41,11.66,71.0,118.9
detrital,28.9,384.0,553.0,2.34,102.6,130.6,146.8,11.83,22.3,29.77,112.4,71.66,1024.0
detrital,0.56,79.1,191.0,0.09,8.05,34.8,99.8,0.18,0.8,38.11,51.9,86.76,597.0
detrital,11.81,95.2,149.8,0.34,24.5,34.3,47.5,2.65,5.21,86.55,31.94,101.15,306.0
detrital,14.55,161.5,238.6,0.9,42.5,55.4,71.5,7.81,11.37,42.95,50.3,101.85,484.0
detrital,9.83,126.3,233.9,1.2,27.9,49.7,83.3,1.93,4.76,45.69,51.7,107.29,525.0
detrital,17.35,189.0,263.2,1.22,51.1,62.7,73.9,7.63,12.24,58.71,55.5,111.84,515.0
detrital,21.43,221.3,317.0,0.59,58.9,74.9,90.2,7.25,13.18,44.66,65.3,112.8,609.0
detrital,8.63,155.7,230.3,1.29,40.3,51.9,68.1,3.92,8.67,48.07,47.9,114.3,462.0
detrital,22.44,94.5,143.7,0.34,22.9,32.75,43.1,2.64,5.07,54.79,30.84,123.84,283.8
detrital,5.85,61.9,109.0,0.16,12.93,24.0,37.4,0.71,2.22,36.62,24.92,126.41,250.0
detrital,17.22,123.3,191.4,1.73,30.3,43.9,57.0,2.02,5.37,48.46,40.63,131.3,387.9
detrital,21.2,117.2,178.0,0.33,28.5,40.8,52.5,3.37,6.17,60.27,37.6,131.78,358.0
detrital,16.01,146.8,261.9,0.35,28.4,56.7,76.4,1.2,3.78,46.69,56.7,134.59,522.0
detrital,21.41,128.2,220.7,0.4,24.91,48.3,61.8,1.72,4.62,25.96,46.3,137.83,432.0
detrital,10.91,54.8,95.0,0.35,12.1,20.5,33.5,1.11,2.34,39.64,21.3,140.14,215.0
detrital,21.5,74.8,102.9,1.24,23.3,24.5,33.7,3.66,6.56,142.62,22.3,145.23,218.0
detrital,14.73,168.8,252.1,0.93,43.1,57.5,71.4,4.63,9.25,56.1,52.1,148.52,482.0
detrital,23.6,29.4,27.5,1.63,10.7,7.68,5.73,2.8,3.68,56.76,5.01,159.18,42.6
detrital,19.74,152.9,265.1,0.66,30.9,57.9,81.3,2.04,4.83,62.9,57.9,170.32,547.0
detrital,11.87,85.9,107.6,0.46,28.2,26.65,29.68,3.08,7.24,136.35,22.04,174.9,204.0
detrital,20.34,222.4,324.0,1.08,59.1,76.8,83.9,11.23,15.3,62.13,65.4,175.05,594.0
detrital,29.9,183.8,287.9,0.43,40.3,64.3,76.7,3.6,7.5,60.19,59.8,182.92,533.0
detrital,16.28,301.0,443.0,1.29,78.0,104.8,127.1,11.84,17.16,138.81,91.4,198.86,850.0
detrital,18.88,84.0,177.3,2.03,18.2,33.6,92.1,1.72,4.03,113.53,45.5,207.63,523.0
detrital,20.08,147.0,252.0,0.65,31.5,54.7,82.9,2.41,5.9,88.83,56.3,209.74,551.0
detrital,121.0,114.8,173.9,0.86,36.1,39.3,54.4,73.0,17.9,72.79,37.47,222.39,360.6
detrital,75.0,116.0,151.6,4.4,53.0,37.0,39.4,60.0,29.0,77.96,31.03,233.06,271.1
detrital,14.04,119.0,179.4,0.07,25.3,42.0,45.6,1.41,4.05,81.06,36.46,243.42,331.0
detrital,8.73,129.9,184.2,0.74,36.1,44.8,53.6,3.82,7.81,88.33,38.85,246.89,358.1
detrital,9.13,153.3,234.3,0.4,36.4,54.3,65.4,2.69,6.4,81.52,48.9,253.35,446.0
detrital,0.94,304.0,650.0,0.05,38.8,128.9,222.5,1.02,4.28,57.04,150.1,275.34,1459.0
detrital,9.9,408.0,606.0,1.96,102.3,141.3,163.7,10.5,20.2,180.73,124.8,280.45,1143.0
detrital,17.76,278.0,421.0,1.0,55.9,98.2,92.4,2.75,10.15,79.34,83.7,285.51,705.0
detrital,16.66,162.5,247.4,0.23,35.7,57.4,65.2,2.57,6.45,114.67,50.5,297.53,460.0
detrital,49.4,120.1,218.9,1.17,26.0,45.8,87.7,2.4,4.95,128.11,52.3,361.47,547.0
detrital,13.07,53.7,107.5,0.32,10.19,21.48,42.4,0.7,1.88,71.84,25.66,389.43,265.7
detrital,13.47,59.5,111.0,0.17,11.96,22.65,45.4,0.91,2.25,55.0,27.3,409.07,285.3
detrital,0.68,58.0,40.07,0.52,22.31,13.33,5.94,0.47,2.85,5.71,6.43,412.64,47.3
detrital,7.03,153.5,226.8,1.26,38.2,53.1,64.6,2.79,7.48,110.34,47.8,446.7,447.0
detrital,5.04,104.1,160.0,0.35,24.9,35.9,48.3,3.67,6.07,92.05,33.77,458.0,332.4
detrital,19.6,59.6,109.8,0.8,12.9,22.7,46.7,1.17,2.48,133.92,26.5,469.41,286.0
detrital,4.22,59.1,97.4,0.07,12.48,21.18,30.6,0.77,2.03,90.46,21.69,471.05,208.6
detrital,18.3,52.8,105.3,0.2,11.17,21.03,48.6,0.87,1.96,129.52,26.6,488.59,287.4
detrital,27.2,512.0,726.0,1.73,121.7,174.1,161.0,10.74,21.3,280.03,138.0,491.81,1159.0
detrital,38.3,210.3,368.0,0.6,40.6,79.4,96.1,2.77,7.13,151.0,77.9,561.47,697.0
detrital,0.61,76.4,86.0,0.18,9.6,23.76,16.43,0.16,1.03,17.26,15.85,638.58,128.6
detrital,54.1,238.0,430.0,4.77,46.7,89.0,168.7,5.86,10.92,418.17,104.6,1001.36,1083.0
detrital,28.62,67.1,100.3,1.07,19.3,22.58,34.4,2.96,4.89,12.01,21.69,17.29,211.2
detrital,4.61,63.9,105.2,0.48,16.1,22.65,36.8,1.62,2.87,10.45,23.12,18.77,223.9
detrital,16.67,113.5,181.3,1.72,28.1,40.4,64.8,2.67,4.85,18.55,39.4,28.3,381.0
detrital,36.2,30.2,35.1,0.98,10.7,8.4,11.14,3.6,2.99,28.84,7.06,38.6,71.4
detrital,36.39,72.2,97.2,3.21,29.3,23.29,31.42,7.78,8.73,38.55,20.6,39.38,195.1
detrital,11.8,245.0,300.0,7.3,56.4,71.1,112.5,9.5,13.7,20.16,67.6,43.53,706.0
detrital,24.4,42.7,58.3,1.01,13.2,13.59,20.5,2.5,3.84,16.74,12.83,44.88,128.8
detrital,15.81,60.9,95.0,0.13,13.1,21.7,28.5,1.14,2.62,13.92,20.66,45.6,195.6
detrital,10.47,179.0,206.0,2.48,70.3,52.9,51.5,12.6,18.3,20.74,39.3,46.3,340.0
detrital,12.26,68.0,91.4,1.87,19.0,20.9,35.0,1.34,2.8,16.62,19.9,51.17,193.9
detrital,6.03,51.4,91.8,0.33,11.61,18.99,33.4,0.84,2.01,17.13,20.8,58.25,205.5
detrital,3.84,123.2,188.3,0.59,27.9,42.6,55.2,1.74,4.52,14.88,39.5,61.12,369.0
detrital,15.73,21.3,25.4,0.57,9.15,6.23,6.98,2.54,3.55,74.75,4.91,66.18,47.5
detrital,61.2,350.0,271.0,20.2,189.0,83.0,58.5,10.1,26.5,48.62,50.4,75.5,428.0
detrital,9.66,77.5,138.2,0.45,17.0,28.83,55.0,1.55,3.42,25.78,32.2,81.11,313.4
detrital,17.2,85.0,146.1,0.46,17.8,30.7,48.3,1.26,2.73,18.94,31.7,85.75,295.6
detrital,14.62,113.8,203.9,1.56,30.5,41.6,88.7,4.36,6.49,2.03,47.7,86.35,494.0
detrital,14.32,46.8,75.7,0.82,10.8,16.5,32.9,1.01,1.48,12.69,17.96,86.82,193.3
detrital,46.0,231.0,246.0,13.6,100.0,60.0,80.6,6.6,13.8,40.66,50.8,98.24,465.0
detrital,10.08,58.4,86.6,0.52,15.1,19.49,29.1,1.81,3.53,15.04,18.85,101.58,182.4
detrital,7.25,255.0,426.0,1.11,59.1,92.5,132.8,3.84,9.7,32.22,91.7,103.92,880.0
detrital,18.1,184.0,281.0,1.74,42.6,63.6,80.1,3.52,6.93,44.92,58.2,103.95,541.0
detrital,21.57,211.0,282.0,0.53,65.9,67.7,74.7,11.43,18.1,55.71,57.0,106.72,516.0
detrital,11.18,101.5,150.3,1.81,31.2,34.0,57.8,2.55,4.87,25.41,33.1,109.03,333.0
detrital,26.73,128.0,225.0,0.41,27.7,47.9,77.5,1.91,5.04,43.18,51.0,112.67,494.0
detrital,2.31,107.1,190.0,0.08,22.3,40.3,64.7,1.26,2.65,26.03,42.4,130.67,411.0
detrital,12.67,43.0,88.4,0.57,8.29,17.66,45.4,0.7,1.35,46.89,22.76,136.6,252.0
detrital,55.4,90.9,96.0,7.56,45.2,24.9,25.8,15.09,18.1,60.25,19.0,137.76,173.1
detrital,13.44,78.6,144.3,0.12,13.1,29.9,46.2,0.81,2.13,22.22,33.2,151.02,307.0
detrital,12.2,62.0,117.0,1.52,15.3,23.5,61.3,2.7,3.9,107.92,29.4,183.12,330.0
detrital,10.84,47.4,110.1,0.91,10.38,20.08,75.0,0.83,1.84,62.98,30.72,200.36,389.0
detrital,21.1,72.0,134.0,1.3,18.2,26.6,63.6,2.01,3.35,92.21,32.0,202.32,350.0
detrital,14.68,153.0,245.0,1.49,32.3,54.5,81.7,1.91,4.58,64.19,50.8,213.24,459.0
detrital,11.29,60.0,140.6,0.39,9.69,25.6,76.2,0.64,1.58,72.15,36.6,217.91,421.0
detrital,27.1,108.9,176.1,0.29,28.7,37.7,55.5,4.53,7.79,48.34,38.2,240.62,360.0
detrital,3.91,194.0,341.0,1.97,38.6,72.1,126.9,2.51,5.79,47.63,75.9,307.99,741.0
detrital,29.1,203.0,401.0,0.23,37.6,81.2,150.0,2.91,5.71,82.48,94.4,347.67,947.0
detrital,330.0,92.0,178.0,3.2,41.0,34.9,84.7,168.0,37.0,184.29,44.0,368.95,471.0
detrital,30.4,171.0,189.6,7.53,59.6,48.3,49.7,9.4,15.8,63.9,38.2,387.69,346.0
detrital,18.9,137.8,220.0,1.97,36.5,48.4,79.2,3.6,7.22,278.08,48.7,528.98,475.0
detrital,10.17,83.4,135.1,1.21,19.3,29.7,50.0,1.24,3.34,122.55,30.7,584.39,299.0
detrital,25.3,180.0,173.0,5.01,41.4,48.8,55.6,6.51,8.48,68.78,34.7,586.96,345.0
detrital,56.4,283.7,569.0,1.31,49.7,114.9,214.0,2.04,6.36,246.19,132.4,624.22,1297.0
detrital,16.6,149.0,225.0,4.22,34.6,48.9,90.6,5.24,7.7,98.87,52.2,714.29,546.0
detrital,14.53,122.3,186.2,0.46,32.2,42.6,54.8,3.02,6.63,21.78,38.87,36.81,364.4
detrital,15.69,66.7,113.4,0.27,14.27,24.46,35.2,1.16,2.77,16.56,25.04,54.09,239.0
detrital,3.53,46.2,76.3,0.19,10.79,16.99,26.4,0.87,1.92,35.5,16.72,62.21,168.8
detrital,10.38,148.8,202.3,0.56,49.0,48.8,61.2,7.84,12.83,36.26,41.9,65.67,401.0
detrital,20.39,235.3,318.9,1.18,66.3,77.4,77.3,8.09,14.99,24.02,64.1,72.02,565.0
detrital,11.0,36.8,65.4,0.24,7.95,13.59,24.36,0.75,1.51,21.15,15.28,77.07,159.1
detrital,16.95,84.3,133.7,0.34,19.9,30.23,40.8,1.92,3.87,23.1,28.97,77.94,269.5
detrital,33.32,71.3,111.0,0.4,19.0,25.53,35.7,2.65,4.33,34.3,24.5,84.7,240.5
detrital,3.35,327.0,609.0,0.6,53.1,129.6,187.0,2.3,6.93,23.77,129.8,85.91,1194.0
detrital,14.6,74.5,128.7,0.88,18.58,26.92,47.7,2.29,4.11,42.2,30.19,86.06,313.2
detrital,13.18,121.6,180.7,0.46,31.7,42.1,48.2,3.3,6.68,40.79,37.1,91.4,335.0
detrital,20.8,116.8,147.0,3.29,43.3,36.2,40.1,8.92,12.72,44.43,30.06,94.28,279.7
detrital,16.28,279.3,414.7,1.05,70.9,96.3,117.8,9.84,15.82,49.0,87.4,95.51,814.0
detrital,9.01,79.3,123.3,0.87,21.2,27.8,40.1,2.08,4.34,37.89,26.42,96.74,264.8
detrital,8.65,66.9,107.0,0.16,16.4,23.64,31.6,1.35,2.92,58.58,22.95,98.15,219.2
detrital,16.86,106.5,172.6,0.37,23.8,38.7,55.5,1.6,4.48,57.41,37.78,98.6,364.0
detrital,13.19,66.1,110.1,0.49,14.1,24.48,33.0,1.03,2.79,20.93,24.7,101.36,230.6
detrital,23.04,85.3,128.9,0.6,23.0,29.19,38.8,3.47,5.92,42.19,27.56,103.48,263.4
detrital,8.98,42.0,80.8,0.62,8.49,16.35,34.9,0.53,1.33,32.66,19.52,106.07,214.5
detrital,14.88,84.4,135.5,0.44,19.08,30.18,44.3,2.23,4.19,40.07,29.96,112.06,288.8
detrital,14.99,196.7,273.4,1.7,59.1,65.5,73.6,10.31,16.17,34.06,55.5,113.68,521.0
detrital,13.91,43.6,80.2,0.12,8.87,16.35,32.5,0.92,1.87,83.39,19.72,115.13,205.8
detrital,8.37,54.9,95.8,0.29,13.19,20.74,33.49,1.29,2.53,44.76,21.62,117.9,215.6
detrital,10.77,32.3,76.2,0.12,5.17,13.89,33.6,0.27,0.81,21.44,19.55,120.21,211.8
detrital,25.1,82.0,115.0,2.02,25.6,27.3,36.0,4.4,6.9,88.24,24.8,124.74,246.0
detrital,11.36,97.5,146.4,0.79,26.1,33.9,44.0,2.95,5.57,72.64,31.3,136.09,298.0
detrital,26.05,134.1,214.6,0.48,29.0,49.0,56.3,2.56,5.75,41.84,45.58,145.83,414.0
detrital,16.07,90.1,142.2,0.46,22.26,32.2,42.7,2.71,4.89,47.44,30.15,146.03,285.6
detrital,19.47,153.0,217.5,1.75,46.4,50.6,69.2,7.43,12.25,72.21,47.0,146.23,457.0
detrital,55.1,88.5,168.7,1.25,20.9,34.4,74.2,11.7,5.8,122.29,41.1,150.63,447.0
detrital,21.05,261.7,395.9,0.72,62.9,92.7,107.4,8.32,14.99,68.43,81.8,150.67,748.0
detrital,37.8,156.0,219.5,1.73,44.3,50.5,66.8,7.9,12.19,65.77,46.8,163.88,440.0
detrital,3.01,45.6,61.0,0.17,10.66,15.04,15.3,0.74,2.19,79.19,12.09,165.75,109.1
detrital,13.47,30.8,49.7,0.32,7.63,10.77,17.39,0.65,1.59,40.33,11.39,166.55,115.3
detrital,50.5,141.0,227.0,2.29,36.3,50.7,74.2,12.1,8.92,136.37,50.0,170.83,490.0
detrital,9.28,78.7,120.3,1.55,22.6,27.6,39.8,3.18,5.05,120.15,25.5,172.23,252.0
detrital,19.8,192.7,262.9,1.14,56.7,63.9,64.7,8.68,14.45,58.26,52.6,178.1,464.0
detrital,11.06,46.9,87.1,0.68,10.26,17.46,39.9,1.12,1.98,124.26,20.63,189.47,227.6
detrital,22.29,93.8,159.5,0.41,21.3,34.8,47.3,1.71,4.0,58.92,34.92,190.02,330.0
detrital,38.9,189.9,262.0,1.62,60.0,62.1,74.1,12.39,17.0,99.12,54.6,190.36,517.0
detrital,7.28,75.6,52.6,0.03,33.9,17.63,7.87,2.95,7.28,146.72,8.41,212.41,63.8
detrital,24.9,22.7,37.2,1.03,7.71,7.75,17.38,1.67,2.02,31.39,8.85,112.94,95.1
detrital,17.7,53.9,112.0,0.4,11.25,21.7,52.6,1.16,2.03,52.71,28.2,150.72,306.8
detrital,10.03,111.3,279.0,0.4,15.0,49.2,142.3,0.69,2.1,21.88,74.9,154.61,863.0
detrital,32.7,102.2,155.6,3.1,32.6,34.7,53.5,6.1,10.6,266.72,33.8,154.92,350.0
detrital,0.85,193.0,288.0,0.08,39.3,66.3,79.5,1.27,4.51,45.06,60.6,174.35,559.0
detrital,12.03,122.3,181.5,0.6,38.9,42.0,55.1,6.31,9.6,98.01,39.2,177.5,377.0
detrital,8.25,107.8,183.4,0.28,25.6,39.5,56.5,1.38,3.97,91.85,39.0,194.01,375.0
detrital,19.5,34.1,80.1,0.14,6.08,14.82,44.1,0.35,0.86,84.43,21.21,202.31,249.0
detrital,33.8,66.5,89.5,1.85,22.9,20.91,29.5,4.04,6.05,274.39,19.56,203.87,198.4
detrital,18.37,164.4,297.9,0.92,32.0,62.2,101.5,1.45,5.03,68.46,67.8,215.28,678.0
detrital,15.8,40.7,66.7,0.94,10.65,14.43,35.4,1.13,2.07,135.82,17.16,221.26,203.2
detrital,2.87,23.8,58.3,0.12,3.43,10.63,30.8,0.05,0.42,2.35,15.56,226.84,173.2
detrital,48.6,104.4,180.0,1.68,30.5,38.2,71.6,4.87,7.7,174.81,40.6,230.95,404.0
detrital,3.9,245.0,321.0,0.66,64.5,79.0,83.5,5.2,11.21,199.84,64.7,236.83,578.0
detrital,7.13,24.7,44.6,0.22,5.39,9.3,19.58,0.32,0.76,67.52,11.34,245.42,122.6
detrital,103.0,298.0,485.0,5.5,76.3,106.6,161.0,42.0,23.0,131.15,101.4,246.12,935.0
detrital,1.01,261.0,394.0,0.1,48.3,91.5,104.4,1.58,6.81,41.78,82.0,260.76,740.0
detrital,31.0,94.3,187.7,0.79,19.7,37.2,77.8,2.18,3.76,127.9,44.9,272.46,475.0
detrital,32.2,48.9,117.4,0.46,8.79,20.6,70.0,0.77,1.34,166.35,32.59,275.13,403.0
detrital,7.56,178.0,307.0,0.38,33.0,65.8,101.0,1.76,4.73,23.32,68.4,282.45,669.0
detrital,4.06,151.0,257.0,0.7,37.2,55.3,81.1,2.87,6.04,144.42,54.8,335.48,545.0
detrital,34.3,78.1,166.6,0.62,16.5,32.2,84.7,1.06,2.78,384.62,41.7,396.6,473.0
detrital,116.0,94.7,154.0,2.57,26.9,32.8,57.7,7.8,7.5,222.06,35.5,438.64,365.0
detrital,3.78,35.8,26.5,0.17,14.0,8.48,4.65,0.92,2.2,65.39,4.18,605.09,32.1
detrital,38.2,151.8,226.0,4.84,41.1,49.2,73.3,20.7,16.4,349.79,51.1,644.21,486.0
detrital,34.2,64.7,121.9,0.38,15.9,24.5,60.2,1.2,2.67,26.37,29.07,727.67,333.0
magmatic,6.24,28.26,51.06,0.25,7.31,10.79,22.99,0.92,1.12,55.62,11.07,87.36,108.92
magmatic,8.42,75.55,117.45,0.82,20.86,26.53,47.91,4.26,5.09,143.66,24.6,149.39,229.74
magmatic,11.4,109.7,169.82,1.26,33.86,39.29,65.19,7.06,8.49,206.4,34.22,196.35,330.99
magmatic,10.1,119.52,180.3,1.41,34.31,42.56,69.52,6.12,8.35,234.7,37.28,216.92,346.79
magmatic,10.78,101.94,159.58,1.01,28.47,36.85,62.14,4.74,7.32,223.99,33.22,220.92,310.53
magmatic,11.38,134.37,201.42,1.62,36.62,48.24,77.2,6.83,9.54,279.87,42.33,251.4,387.83
magmatic,10.91,156.47,231.37,1.54,45.15,54.01,89.11,8.41,10.14,326.22,48.05,282.42,444.42
magmatic,12.07,155.1,238.9,1.62,44.36,55.45,91.55,7.9,9.9,344.43,49.12,301.09,454.16
magmatic,12.69,148.37,229.09,1.38,39.91,51.87,86.29,7.21,9.66,342.08,46.47,302.69,436.08
